p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.784813084756616e-17,0.25234203261341914,0.566,0.523,1.3367102806831758e-14,1,Acsl6
4.742702630244071e-17,0.23496410215944313,0.462,0.419,2.2764972625171542e-14,1,Vcam1
5.965965711684669e-16,0.21126561464510396,0.129,0.097,2.863663541608641e-13,1,Ccl12
2.5397541597541834e-15,0.2448859394065488,0.66,0.64,1.219081996682008e-12,1,Abhd17a
1.152302855035272e-14,0.3890653465793752,0.156,0.123,5.531053704169305e-12,1,Acaa1a
1.5870543392000552e-14,0.39392218771659104,0.197,0.161,7.617860828160265e-12,1,Ganc
3.02653373637128e-13,0.2549626447532982,0.401,0.365,1.4527361934582145e-10,1,Gclc
2.445817524931216e-10,0.42977336306596925,0.108,0.085,1.1739924119669835e-7,1,Pax6
2.1363196951262335e-9,0.21506501149583857,0.74,0.709,1.025433453660592e-6,1,Slc32a1
3.3271652891428867e-9,0.3430422724426758,0.151,0.126,1.5970393387885857e-6,1,Rapgef3
4.8568459012265035e-9,0.11430365766442896,0.779,0.751,2.3312860325887215e-6,1,Acer3
4.0996267844482466e-8,0.24948787903672942,0.194,0.168,1.9678208565351584e-5,1,Khk
3.158032706958791e-7,0.20876632394801542,0.411,0.387,1.5158556993402197e-4,1,Aldh1l1
1.5644683928607504e-6,0.2771150821061046,0.129,0.11,7.509448285731602e-4,1,Folh1
1.3009953640017972e-5,0.17053153018897338,0.273,0.25,0.0062447777472086265,1,Alg5
1.516952712782779e-5,0.26174466538501906,0.166,0.147,0.007281373021357339,1,Maob
2.2631903680963638e-5,0.28422265062213947,0.092,0.077,0.010863313766862547,1,Rxra
4.611983894500403e-5,0.19587460164191905,0.176,0.157,0.022137522693601936,1,Bckdha
6.130374983994891e-5,0.15808698897688034,0.287,0.267,0.02942579992317548,1,Hmgcl
8.361033477121054e-5,0.10635708942485866,0.221,0.201,0.04013296069018106,1,B3galt5
9.527399011409742e-5,0.23466713214448642,0.057,0.046,0.045731515254766764,1,Syt6
1.31349221325135e-4,0.4481509585378052,0.032,0.024,0.0630476262360648,1,Mrc1
2.423954782631043e-4,0.17925198714700058,0.474,0.462,0.11634982956629006,1,Pgm1
3.196304255779328e-4,0.6353982566687222,0.03,0.023,0.15342260427740775,1,Ccl5
6.471377870174863e-4,0.6552156086077634,0.013,0.009,0.31062613776839343,1,Ido1
0.0010309994095810218,0.11417730847174051,0.403,0.386,0.49487971659889046,1,Lpin1
0.002203824881341896,0.2948386967772665,0.038,0.031,1,1,Cr2
0.003158672579634709,0.22677547020148303,0.072,0.063,1,1,Ppara
0.005721999507883184,0.1278226246584836,0.236,0.223,1,1,Hibadh
0,2.8358594485916893,0.896,0.348,0,2,Opcml
0,2.728172710791122,0.752,0.217,0,2,Grin2b
0,2.737091661403978,0.746,0.218,0,2,Grin2a
0,2.6258772587409513,0.649,0.183,0,2,Dgat2
0,2.7098566609023687,0.615,0.158,0,2,Cnr1
0,1.9932758471458152,0.811,0.381,0,2,Pfkp
0,2.3780958473677023,0.748,0.328,0,2,Hmgcr
0,2.324560904752965,0.91,0.497,0,2,Fdft1
0,3.6864434056167923,0.5,0.106,0,2,Lamp5
0,2.7749731574510257,0.503,0.132,0,2,Egr1
0,1.5880107383655218,0.568,0.211,0,2,Tnr
0,1.6742314149620494,0.799,0.463,0,2,Msmo1
0,1.5379395734056238,0.826,0.511,0,2,Hmgcs1
0,1.230930124469229,0.771,0.476,0,2,Pdhb
0,1.6207214307733,0.957,0.662,0,2,Got1
0,1.223728983424699,0.777,0.491,0,2,Smpd1
0,2.2204707419770764,0.968,0.687,0,2,Chst1
0,1.4011295203119634,0.549,0.269,0,2,Hs2st1
0,1.606802149136125,0.967,0.7,0,2,Got2
0,1.0345596091751192,0.865,0.615,0,2,Pfkm
0,1.4678831759053872,0.477,0.229,0,2,Fut9
0,1.1547878239793294,0.856,0.61,0,2,Lpgat1
0,1.5998451504444415,0.394,0.157,0,2,Bace1
0,1.0108613716201866,0.698,0.461,0,2,Adss
0,2.8041987469485172,0.987,0.752,0,2,Slc17a7
0,1.0081810495667338,0.812,0.578,0,2,Fasn
0,2.5961779739601285,0.31,0.077,0,2,Fezf2
0,1.2634583405690956,0.915,0.687,0,2,Pdha1
0,1.0160982501952993,0.834,0.608,0,2,Dld
0,1.7774794830989051,0.476,0.253,0,2,Calb1
0,1.1124102254829442,0.884,0.665,0,2,Tecr
0,1.3939349831731394,0.889,0.68,0,2,Sorl1
0,1.0589824320095136,0.891,0.687,0,2,Srebf2
0,0.9577503989387239,0.796,0.601,0,2,Pfkl
0,1.5580561632985255,0.981,0.788,0,2,Hk1
